,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
11595,2020-08-30,30,8,2020,96,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.49969129
11596,2020-08-29,29,8,2020,95,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.35192655
11597,2020-08-28,28,8,2020,99,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.1613877999999995
11598,2020-08-27,27,8,2020,41,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.93974068
11599,2020-08-26,26,8,2020,56,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.7803103
11600,2020-08-25,25,8,2020,35,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.75309048
11601,2020-08-24,24,8,2020,97,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.93974068
11602,2020-08-23,23,8,2020,64,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.93196359
11603,2020-08-22,22,8,2020,61,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.05639706
11604,2020-08-21,21,8,2020,17,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.11861379
11605,2020-08-20,20,8,2020,82,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.43358601
11606,2020-08-19,19,8,2020,124,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.33248382
11607,2020-08-18,18,8,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.13416798
11608,2020-08-17,17,8,2020,33,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.28193272
11609,2020-08-16,16,8,2020,58,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.43747455
11610,2020-08-15,15,8,2020,46,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.45302874
11611,2020-08-14,14,8,2020,42,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.54246529
11612,2020-08-13,13,8,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.02075644
11613,2020-08-12,12,8,2020,49,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.40961102
11614,2020-08-11,11,8,2020,83,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.44460794
11615,2020-08-10,10,8,2020,95,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.35128284
11616,2020-08-09,9,8,2020,96,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.37850266
11617,2020-08-08,8,8,2020,77,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.94234181
11618,2020-08-07,7,8,2020,98,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,5.62283734
11619,2020-08-06,6,8,2020,56,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,7.069376400000001
11620,2020-08-05,5,8,2020,73,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,6.85161783
11621,2020-08-04,4,8,2020,38,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,7.41934553
11622,2020-08-03,3,8,2020,73,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,8.02207014
11623,2020-08-02,2,8,2020,62,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,8.54313529
11624,2020-08-01,1,8,2020,69,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,9.14197135
11625,2020-07-31,31,7,2020,165,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,9.4258352
11626,2020-07-30,30,7,2020,100,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,9.37139556
11627,2020-07-29,29,7,2020,58,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,10.40574876
11628,2020-07-28,28,7,2020,59,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,10.82182317
11629,2020-07-27,27,7,2020,102,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,11.00458483
11630,2020-07-26,26,7,2020,241,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,11.86395347
11631,2020-07-25,25,7,2020,252,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,12.44723535
11632,2020-07-24,24,7,2020,470,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,12.64166264
11633,2020-07-23,23,7,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,11.77062837
11634,2020-07-22,22,7,2020,219,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.86266605
11635,2020-07-21,21,7,2020,193,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.0110745
11636,2020-07-20,20,7,2020,207,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.01496305
11637,2020-07-19,19,7,2020,216,4,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.41548327
11638,2020-07-18,18,7,2020,142,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.42326036
11639,2020-07-17,17,7,2020,151,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.85100041
11640,2020-07-16,16,7,2020,366,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.39150829
11641,2020-07-15,15,7,2020,165,3,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.75767531
11642,2020-07-14,14,7,2020,106,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.22430081
11643,2020-07-13,13,7,2020,323,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.86202234
11644,2020-07-12,12,7,2020,391,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.40317392
11645,2020-07-11,11,7,2020,302,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.45761357
11646,2020-07-10,10,7,2020,246,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.94432551
11647,2020-07-09,9,7,2020,538,3,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.99876515
11648,2020-07-08,8,7,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,11.90672747
11649,2020-07-07,7,7,2020,194,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.50880837
11650,2020-07-06,6,7,2020,310,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,12.75443047
11651,2020-07-05,5,7,2020,218,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,13.952102599999998
11652,2020-07-04,4,7,2020,252,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.77647433
11653,2020-07-03,3,7,2020,290,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,15.27809675
11654,2020-07-02,2,7,2020,203,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.15041844
11655,2020-07-01,1,7,2020,285,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.85424525
11656,2020-06-30,30,6,2020,270,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.67926068
11657,2020-06-29,29,6,2020,205,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,15.00978708
11658,2020-06-28,28,6,2020,405,4,Cote_dIvoire,CI,CIV,25716554.0,Africa,15.130332000000001
11659,2020-06-27,27,6,2020,170,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.19319245
11660,2020-06-26,26,6,2020,260,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.62093249
11661,2020-06-25,25,6,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.4770563
11662,2020-06-24,24,6,2020,412,4,Cote_dIvoire,CI,CIV,25716554.0,Africa,15.20032583
11663,2020-06-23,23,6,2020,0,3,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.04153916
11664,2020-06-22,22,6,2020,618,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,14.59371267
11665,2020-06-21,21,6,2020,430,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,12.89830667
11666,2020-06-20,20,6,2020,381,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,11.71618872
11667,2020-06-19,19,6,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,10.891817
11668,2020-06-18,18,6,2020,384,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,11.81729092
11669,2020-06-17,17,6,2020,240,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,10.3240893
11670,2020-06-16,16,6,2020,355,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,9.67470214
11671,2020-06-15,15,6,2020,236,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,8.75311677
11672,2020-06-14,14,6,2020,164,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,7.967630499999999
11673,2020-06-13,13,6,2020,280,4,Cote_dIvoire,CI,CIV,25716554.0,Africa,7.52044772
11674,2020-06-12,12,6,2020,223,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,6.85550638
11675,2020-06-11,11,6,2020,186,3,Cote_dIvoire,CI,CIV,25716554.0,Africa,6.31888705
11676,2020-06-10,10,6,2020,114,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,5.90281264
11677,2020-06-09,9,6,2020,142,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,5.66949989
11678,2020-06-08,8,6,2020,182,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,5.30008803
11679,2020-06-07,7,6,2020,126,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.63125814
11680,2020-06-06,6,6,2020,169,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.39405684
11681,2020-06-05,5,6,2020,238,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,4.009090799999999
11682,2020-06-04,4,6,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.08361688
11683,2020-06-03,3,6,2020,73,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.38692346
11684,2020-06-02,2,6,2020,118,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,3.23527017
11685,2020-06-01,1,6,2020,34,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.81530721
11686,2020-05-31,31,5,2020,49,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.86974686
11687,2020-05-30,30,5,2020,109,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.85030413
11688,2020-05-29,29,5,2020,85,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.60532574
11689,2020-05-28,28,5,2020,79,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.50422354
11690,2020-05-27,27,5,2020,54,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.41089844
11691,2020-05-26,26,5,2020,47,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.69476229
11692,2020-05-25,25,5,2020,10,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.62865701
11693,2020-05-24,24,5,2020,65,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.71809357
11694,2020-05-23,23,5,2020,70,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.71809357
11695,2020-05-22,22,5,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.56644028
11696,2020-05-21,21,5,2020,78,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.7803103
11697,2020-05-20,20,5,2020,34,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.67920811
11698,2020-05-19,19,5,2020,10,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.67143102
11699,2020-05-18,18,5,2020,48,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.76475612
11700,2020-05-17,17,5,2020,44,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.71809357
11701,2020-05-16,16,5,2020,46,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.65976538
11702,2020-05-15,15,5,2020,59,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.70642793
11703,2020-05-14,14,5,2020,55,3,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.62087992
11704,2020-05-13,13,5,2020,127,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.62087992
11705,2020-05-12,12,5,2020,30,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.20091697
11706,2020-05-11,11,5,2020,33,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.13870023
11707,2020-05-10,10,5,2020,65,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.16203151
11708,2020-05-09,9,5,2020,31,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.04148658
11709,2020-05-08,8,5,2020,55,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.20480551
11710,2020-05-07,7,5,2020,52,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.19313987
11711,2020-05-06,6,5,2020,32,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.13092314
11712,2020-05-05,5,5,2020,34,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.15036587
11713,2020-05-04,4,5,2020,36,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.14258878
11714,2020-05-03,3,5,2020,29,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.18147424
11715,2020-05-02,2,5,2020,58,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.29813061
11716,2020-05-01,1,5,2020,37,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.28257643
11717,2020-04-30,30,4,2020,55,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.27091079
11718,2020-04-29,29,4,2020,19,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.16592005
11719,2020-04-28,28,4,2020,14,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.09203768
11720,2020-04-27,27,4,2020,39,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.23980242
11721,2020-04-26,26,4,2020,34,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.24757952
11722,2020-04-25,25,4,2020,73,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.32146189
11723,2020-04-24,24,4,2020,52,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.17758569
11724,2020-04-23,23,4,2020,36,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.20869406
11725,2020-04-22,22,4,2020,37,3,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.20480551
11726,2020-04-21,21,4,2020,32,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.16203151
11727,2020-04-20,20,4,2020,46,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.27868788
11728,2020-04-19,19,4,2020,59,2,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.16203151
11729,2020-04-18,18,4,2020,54,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,2.03759804
11730,2020-04-17,17,4,2020,34,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.92094166
11731,2020-04-16,16,4,2020,28,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.80428529
11732,2020-04-15,15,4,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.78095401
11733,2020-04-14,14,4,2020,52,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.78095401
11734,2020-04-13,13,4,2020,41,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.59041526
11735,2020-04-12,12,4,2020,53,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.52819853
11736,2020-04-11,11,4,2020,36,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.47375889
11737,2020-04-10,10,4,2020,60,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.35321396
11738,2020-04-09,9,4,2020,35,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.18211795
11739,2020-04-08,8,4,2020,26,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.07323866
11740,2020-04-07,7,4,2020,62,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,1.15878667
11741,2020-04-06,6,4,2020,16,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.91769683
11742,2020-04-05,5,4,2020,27,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.88658846
11743,2020-04-04,4,4,2020,24,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.79326336
11744,2020-04-03,3,4,2020,4,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.71938099
11745,2020-04-02,2,4,2020,22,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.71549244
11746,2020-04-01,1,4,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.63383298
11747,2020-03-31,31,3,2020,3,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.63383298
11748,2020-03-30,30,3,2020,25,1,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.62605589
11749,2020-03-29,29,3,2020,39,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.52884224
11750,2020-03-28,28,3,2020,5,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.38885459
11751,2020-03-27,27,3,2020,16,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,0.37330040000000003
11752,2020-03-26,26,3,2020,7,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11753,2020-03-25,25,3,2020,48,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11754,2020-03-24,24,3,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11755,2020-03-23,23,3,2020,8,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11756,2020-03-22,22,3,2020,3,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11757,2020-03-21,21,3,2020,5,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11758,2020-03-20,20,3,2020,3,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11759,2020-03-19,19,3,2020,1,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11760,2020-03-18,18,3,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11761,2020-03-17,17,3,2020,1,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11762,2020-03-16,16,3,2020,0,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11763,2020-03-15,15,3,2020,3,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11764,2020-03-12,12,3,2020,1,0,Cote_dIvoire,CI,CIV,25716554.0,Africa,
11765,2020-11-01,1,11,2020,2769,15,Croatia,HR,HRV,4076246.0,Europe,602.39249545
11766,2020-10-31,31,10,2020,2772,20,Croatia,HR,HRV,4076246.0,Europe,561.34983021
11767,2020-10-30,30,10,2020,2776,18,Croatia,HR,HRV,4076246.0,Europe,521.09220101
11768,2020-10-29,29,10,2020,2378,23,Croatia,HR,HRV,4076246.0,Europe,472.44449918
11769,2020-10-28,28,10,2020,1413,18,Croatia,HR,HRV,4076246.0,Europe,432.45672612
11770,2020-10-27,27,10,2020,828,15,Croatia,HR,HRV,4076246.0,Europe,406.91852258
11771,2020-10-26,26,10,2020,2421,8,Croatia,HR,HRV,4076246.0,Europe,391.04607524
11772,2020-10-25,25,10,2020,2242,16,Croatia,HR,HRV,4076246.0,Europe,344.11563973
11773,2020-10-24,24,10,2020,1867,7,Croatia,HR,HRV,4076246.0,Europe,301.03678728
11774,2020-10-23,23,10,2020,1563,13,Croatia,HR,HRV,4076246.0,Europe,266.44613696
11775,2020-10-22,22,10,2020,1424,11,Croatia,HR,HRV,4076246.0,Europe,241.39858095
11776,2020-10-21,21,10,2020,890,8,Croatia,HR,HRV,4076246.0,Europe,215.36972989
11777,2020-10-20,20,10,2020,393,11,Croatia,HR,HRV,4076246.0,Europe,200.5767071
11778,2020-10-19,19,10,2020,819,8,Croatia,HR,HRV,4076246.0,Europe,194.32095119
11779,2020-10-18,18,10,2020,1096,10,Croatia,HR,HRV,4076246.0,Europe,180.55828819
11780,2020-10-17,17,10,2020,1131,1,Croatia,HR,HRV,4076246.0,Europe,159.58310661
11781,2020-10-16,16,10,2020,793,10,Croatia,HR,HRV,4076246.0,Europe,140.00627048
11782,2020-10-15,15,10,2020,748,4,Croatia,HR,HRV,4076246.0,Europe,126.29267223
11783,2020-10-14,14,10,2020,372,3,Croatia,HR,HRV,4076246.0,Europe,113.16785101
11784,2020-10-13,13,10,2020,181,3,Croatia,HR,HRV,4076246.0,Europe,107.35367787
11785,2020-10-12,12,10,2020,508,7,Croatia,HR,HRV,4076246.0,Europe,104.09087185
11786,2020-10-11,11,10,2020,486,4,Croatia,HR,HRV,4076246.0,Europe,96.28957624
11787,2020-10-10,10,10,2020,457,3,Croatia,HR,HRV,4076246.0,Europe,89.56770519
11788,2020-10-09,9,10,2020,542,1,Croatia,HR,HRV,4076246.0,Europe,83.82712918
11789,2020-10-08,8,10,2020,363,5,Croatia,HR,HRV,4076246.0,Europe,76.22209258
11790,2020-10-07,7,10,2020,287,4,Croatia,HR,HRV,4076246.0,Europe,72.32144478
11791,2020-10-06,6,10,2020,138,2,Croatia,HR,HRV,4076246.0,Europe,68.813315
11792,2020-10-05,5,10,2020,258,5,Croatia,HR,HRV,4076246.0,Europe,67.14511342
11793,2020-10-04,4,10,2020,241,2,Croatia,HR,HRV,4076246.0,Europe,65.64863848
11794,2020-10-03,3,10,2020,333,7,Croatia,HR,HRV,4076246.0,Europe,64.93719957
11795,2020-10-02,2,10,2020,234,4,Croatia,HR,HRV,4076246.0,Europe,62.50849434
11796,2020-10-01,1,10,2020,213,5,Croatia,HR,HRV,4076246.0,Europe,62.90101235
11797,2020-09-30,30,9,2020,135,3,Croatia,HR,HRV,4076246.0,Europe,64.54468155
11798,2020-09-29,29,9,2020,48,0,Croatia,HR,HRV,4076246.0,Europe,64.93719957
11799,2020-09-28,28,9,2020,190,3,Croatia,HR,HRV,4076246.0,Europe,65.35424996
11800,2020-09-27,27,9,2020,212,3,Croatia,HR,HRV,4076246.0,Europe,64.74094056
11801,2020-09-26,26,9,2020,223,5,Croatia,HR,HRV,4076246.0,Europe,65.94302699
11802,2020-09-25,25,9,2020,232,4,Croatia,HR,HRV,4076246.0,Europe,65.13345858
11803,2020-09-24,24,9,2020,204,2,Croatia,HR,HRV,4076246.0,Europe,66.58086877
11804,2020-09-23,23,9,2020,144,2,Croatia,HR,HRV,4076246.0,Europe,69.9418043
11805,2020-09-22,22,9,2020,70,5,Croatia,HR,HRV,4076246.0,Europe,71.41374686
11806,2020-09-21,21,9,2020,197,4,Croatia,HR,HRV,4076246.0,Europe,72.56676854
11807,2020-09-20,20,9,2020,212,0,Croatia,HR,HRV,4076246.0,Europe,73.25367507
11808,2020-09-19,19,9,2020,234,6,Croatia,HR,HRV,4076246.0,Europe,75.68238031
11809,2020-09-18,18,9,2020,250,2,Croatia,HR,HRV,4076246.0,Europe,78.13561792
11810,2020-09-17,17,9,2020,280,6,Croatia,HR,HRV,4076246.0,Europe,81.05497068
11811,2020-09-16,16,9,2020,151,3,Croatia,HR,HRV,4076246.0,Europe,81.81547434
11812,2020-09-15,15,9,2020,65,3,Croatia,HR,HRV,4076246.0,Europe,81.66828008
11813,2020-09-14,14,9,2020,165,6,Croatia,HR,HRV,4076246.0,Europe,83.65540254
11814,2020-09-13,13,9,2020,261,7,Croatia,HR,HRV,4076246.0,Europe,86.03504303
11815,2020-09-12,12,9,2020,190,3,Croatia,HR,HRV,4076246.0,Europe,87.28619421
11816,2020-09-11,11,9,2020,291,2,Croatia,HR,HRV,4076246.0,Europe,91.38310102
11817,2020-09-10,10,9,2020,341,3,Croatia,HR,HRV,4076246.0,Europe,91.70202191
11818,2020-09-09,9,9,2020,204,2,Croatia,HR,HRV,4076246.0,Europe,92.1190723
11819,2020-09-08,8,9,2020,117,3,Croatia,HR,HRV,4076246.0,Europe,92.48705794
11820,2020-09-07,7,9,2020,225,1,Croatia,HR,HRV,4076246.0,Europe,92.95317309
11821,2020-09-06,6,9,2020,311,2,Croatia,HR,HRV,4076246.0,Europe,94.17979190000001
11822,2020-09-05,5,9,2020,334,1,Croatia,HR,HRV,4076246.0,Europe,94.05713002
11823,2020-09-04,4,9,2020,369,3,Croatia,HR,HRV,4076246.0,Europe,92.36439606
11824,2020-09-03,3,9,2020,311,4,Croatia,HR,HRV,4076246.0,Europe,89.56770519
11825,2020-09-02,2,9,2020,145,1,Croatia,HR,HRV,4076246.0,Europe,87.31072659
11826,2020-09-01,1,9,2020,146,2,Croatia,HR,HRV,4076246.0,Europe,88.6354749
11827,2020-08-31,31,8,2020,262,1,Croatia,HR,HRV,4076246.0,Europe,87.13899995
11828,2020-08-30,30,8,2020,312,3,Croatia,HR,HRV,4076246.0,Europe,84.41590620000001
11829,2020-08-29,29,8,2020,357,3,Croatia,HR,HRV,4076246.0,Europe,80.73604979
11830,2020-08-28,28,8,2020,304,2,Croatia,HR,HRV,4076246.0,Europe,77.08072575
11831,2020-08-27,27,8,2020,358,0,Croatia,HR,HRV,4076246.0,Europe,74.03871111
11832,2020-08-26,26,8,2020,219,2,Croatia,HR,HRV,4076246.0,Europe,68.44532935
11833,2020-08-25,25,8,2020,136,2,Croatia,HR,HRV,4076246.0,Europe,65.30518521
11834,2020-08-24,24,8,2020,275,1,Croatia,HR,HRV,4076246.0,Europe,63.07273899
11835,2020-08-23,23,8,2020,306,1,Croatia,HR,HRV,4076246.0,Europe,57.822810499999996
11836,2020-08-22,22,8,2020,265,1,Croatia,HR,HRV,4076246.0,Europe,52.20489637
11837,2020-08-21,21,8,2020,255,0,Croatia,HR,HRV,4076246.0,Europe,47.22482402
11838,2020-08-20,20,8,2020,219,2,Croatia,HR,HRV,4076246.0,Europe,41.65597464
11839,2020-08-19,19,8,2020,199,0,Croatia,HR,HRV,4076246.0,Europe,37.70626209
11840,2020-08-18,18,8,2020,85,0,Croatia,HR,HRV,4076246.0,Europe,33.36403151
11841,2020-08-17,17,8,2020,151,1,Croatia,HR,HRV,4076246.0,Europe,32.16194508
11842,2020-08-16,16,8,2020,162,2,Croatia,HR,HRV,4076246.0,Europe,29.34072183
11843,2020-08-15,15,8,2020,208,2,Croatia,HR,HRV,4076246.0,Europe,27.47626125
11844,2020-08-14,14,8,2020,180,1,Croatia,HR,HRV,4076246.0,Europe,24.01719621
11845,2020-08-13,13,8,2020,130,0,Croatia,HR,HRV,4076246.0,Europe,21.51489385
11846,2020-08-12,12,8,2020,91,2,Croatia,HR,HRV,4076246.0,Europe,20.04295128
11847,2020-08-11,11,8,2020,45,1,Croatia,HR,HRV,4076246.0,Europe,18.84086485
11848,2020-08-10,10,8,2020,61,0,Croatia,HR,HRV,4076246.0,Europe,18.32568496
11849,2020-08-09,9,8,2020,77,2,Croatia,HR,HRV,4076246.0,Europe,18.42381446
11850,2020-08-08,8,8,2020,62,0,Croatia,HR,HRV,4076246.0,Europe,18.42381446
11851,2020-08-07,7,8,2020,28,1,Croatia,HR,HRV,4076246.0,Europe,18.88992961
11852,2020-08-06,6,8,2020,58,0,Croatia,HR,HRV,4076246.0,Europe,20.75439019
11853,2020-08-05,5,8,2020,22,1,Croatia,HR,HRV,4076246.0,Europe,21.981009
11854,2020-08-04,4,8,2020,36,4,Croatia,HR,HRV,4076246.0,Europe,22.71698028
11855,2020-08-03,3,8,2020,36,4,Croatia,HR,HRV,4076246.0,Europe,22.22633276
11856,2020-08-02,2,8,2020,86,0,Croatia,HR,HRV,4076246.0,Europe,24.26251998
11857,2020-08-01,1,8,2020,67,1,Croatia,HR,HRV,4076246.0,Europe,24.55690849
11858,2020-07-31,31,7,2020,78,3,Croatia,HR,HRV,4076246.0,Europe,25.31741215
11859,2020-07-30,30,7,2020,70,1,Croatia,HR,HRV,4076246.0,Europe,25.51367116
11860,2020-07-29,29,7,2020,42,1,Croatia,HR,HRV,4076246.0,Europe,26.88748422
11861,2020-07-28,28,7,2020,24,3,Croatia,HR,HRV,4076246.0,Europe,27.13280798
